17
925 1959
340 210 83
460 131 579
353 256 621
434 530 308
322 422 475
744 455 214
575 155 89
826 834 1
664 246 428
211 202 642
416 547 149
458 548 871
113 519 860
223 278 586
569 282 725
821 763 684
199 259 987
275 622 502
711 638 886
829 910 903
121 651 18
550 595 619
496 124 927
916 222 292
244 214 744
601 284 793
286 395 557
305 628 610
919 377 482
239 744 435
865 14 184
87 233 874
610 364 526
18 522 750
807 675 611
533 513 383
533 448 151
356 187 81
449 715 923
554 366 940
830 370 877
675 530 843
332 613 960
671 696 647
658 272 399
897 649 817
531 611 550
83 621 584
516 491 531
431 78 206
67 202 467
346 703 662
239 488 465
165 233 333
871 169 102
628 135 916
598 235 59
104 685 883
928 749 898
771 716 127
886 93 909
587 590 88
452 66 488
163 261 628
549 35 575
541 195 218
563 592 527
276 491 996
919 542 211
267 284 55
179 202 673
789 686 402
22 606 747
175 349 780
333 693 332
513 390 984
398 347 474
399 855 333
412 655 723
611 901 347
32 381 271
2 311 485
800 36 274
559 110 20
674 588 514
454 853 511
86 550 272
392 189 172
836 175 272
330 77 995
551 589 479
673 216 209
9 45 359
923 49 634
350 920 5
105 842 915
911 59 309
312 816 738
709 207 253
66 548 616
51 554 677
524 707 359
576 267 5
818 899 429
61 439 968
424 785 536
223 350 430
548 869 962
437 233 68
561 707 626
568 224 924
718 607 891
58 404 388
510 826 726
80 448 417
249 412 819
625 668 861
525 530 337
132 196 273
89 553 82
371 842 100
785 368 439
83 296 325
153 354 338
597 673 856
743 365 347
47 715 989
11 119 83
15 535 953
362 313 835
65 645 62
694 594 874
139 91 533
473 132 836
169 650 545
73 458 594
213 235 868
549 726 94
277 196 129
360 355 744
290 193 195
256 554 740
754 54 486
637 495 742
794 621 191
414 42 724
485 654 201
600 134 225
727 749 190
394 576 299
25 841 947
106 304 724
712 502 602
831 54 559
288 535 172
565 533 827
175 304 364
58 64 326
350 307 894
280 925 109
474 121 424
341 749 497
525 677 594
210 83 306
921 849 18
877 129 203
268 477 929
448 722 520
158 398 83
919 281 453
265 87 775
420 615 453
817 78 369
17 489 317
286 85 718
56 97 365
844 186 978
348 428 697
822 646 723
855 436 879
785 834 411
877 141 192
311 22 754
345 893 422
397 852 280
58 448 704
176 101 160
332 363 473
486 100 313
912 216 224
146 364 871
547 86 776
356 163 924
907 834 827
270 838 91
628 721 393
773 188 948
298 484 352
600 185 67
828 457 781
909 255 748
825 610 664
705 252 221
904 355 487
794 249 531
239 752 413
111 228 463
123 484 281
260 877 137
926 298 631
143 25 775
79 885 677
753 583 715
205 773 413
661 231 992
529 10 203
58 527 123
407 802 552
924 70 290
189 267 363
766 472 607
263 67 980
592 814 66
506 846 243
183 714 604
859 282 319
425 444 999
328 177 640
639 94 143
826 202 471
200 891 138
455 599 281
236 77 952
408 482 296
68 74 732
311 48 378
523 804 873
919 607 445
114 357 761
27 508 166
293 363 946
716 373 191
815 886 216
2 91 699
47 233 310
901 925 101
475 633 510
473 290 164
483 595 982
934 907 262
572 312 692
229 511 153
419 455 825
830 567 908
842 92 831
422 579 85
790 581 650
302 255 851
642 736 360
129 158 350
162 271 61
530 504 802
577 642 35
871 224 970
755 635 605
830 388 302
220 264 685
283 534 820
131 219 584
888 237 259
301 32 622
559 514 202
477 268 403
595 594 452
343 410 216
929 485 520
548 29 739
686 9 922
159 18 180
691 385 273
287 922 243
400 281 583
330 396 423
726 438 324
815 673 995
905 489 668
433 335 490
541 125 925
530 381 573
55 605 74
365 337 836
548 78 142
375 106 890
314 315 992
239 87 265
12 792 652
33 656 171
180 51 329
238 478 365
725 873 137
839 63 705
571 276 147
665 192 17
532 613 650
859 676 431
772 76 168
725 833 199
61 352 256
341 443 200
540 643 676
906 244 707
480 58 488
678 777 80
886 928 45
208 404 916
197 144 660
677 644 243
797 576 730
583 36 58
21 101 767
10 280 193
100 282 951
930 7 55
826 239 873
439 246 408
257 281 477
763 684 361
215 371 778
339 595 517
334 795 787
66 403 200
531 381 484
675 190 771
149 70 457
53 811 261
350 93 879
771 169 79
855 743 742
493 427 440
794 300 475
51 730 757
217 48 276
363 609 166
100 845 450
825 452 335
833 846 531
370 735 678
637 119 430
424 262 192
672 469 764
893 785 92
656 391 312
905 657 220
12 371 155
619 922 833
374 784 497
720 880 508
537 510 846
880 463 726
870 752 726
490 862 909
859 830 715
766 886 334
916 209 979
931 116 634
561 911 585
169 266 153
261 267 357
825 595 858
786 154 288
478 749 296
562 476 199
177 504 992
390 718 42
331 763 607
166 89 377
595 20 451
144 512 793
270 817 919
577 380 199
4 281 810
144 871 96
343 680 274
449 150 152
351 719 578
566 302 845
75 445 293
516 755 845
327 13 950
543 89 520
931 881 854
498 720 949
557 100 238
445 337 31
858 172 470
421 768 10
600 682 909
818 802 64
431 690 703
848 69 82
908 484 50
110 768 501
14 355 3
327 859 564
802 817 883
761 502 285
363 303 98
838 49 719
324 219 516
437 885 336
581 320 377
141 420 536
532 575 426
445 724 328
191 638 435
433 245 85
864 328 313
918 327 284
610 232 967
322 197 83
118 489 390
393 686 995
105 655 845
234 325 548
178 35 161
579 259 35
904 197 372
227 550 668
572 24 243
805 453 527
123 297 92
333 191 868
869 671 222
883 244 748
630 889 519
240 417 820
308 922 892
557 273 45
715 626 214
395 931 810
63 656 935
181 368 396
674 859 739
7 349 135
408 804 694
297 587 60
232 741 141
96 152 643
905 675 316
341 647 385
8 495 114
652 789 288
490 327 367
406 426 571
692 820 541
32 821 245
546 835 369
852 689 365
792 187 192
894 268 748
692 504 754
257 751 610
840 468 446
917 624 104
440 129 972
309 720 635
163 254 92
805 771 282
137 622 249
74 499 271
116 912 707
834 292 74
605 381 56
589 354 252
549 601 556
476 326 450
558 882 552
926 680 870
560 771 89
278 907 701
465 371 659
232 888 574
592 689 577
317 708 410
602 487 37
73 485 84
796 352 68
377 442 542
226 400 199
822 778 233
70 92 968
925 319 93
306 84 533
307 898 520
504 109 746
292 112 887
892 180 269
376 369 161
577 775 834
4 269 847
30 790 927
79 219 434
4 852 24
350 909 28
921 145 170
920 82 113
410 537 498
882 217 378
524 141 242
728 91 746
179 50 359
426 800 726
108 624 290
437 727 463
325 65 137
720 212 664
570 188 597
647 7 944
428 451 944
769 161 474
771 414 719
529 782 876
930 89 566
836 154 669
771 905 161
842 434 394
734 828 661
395 447 912
262 847 56
386 281 854
520 778 238
416 804 327
434 178 531
409 89 798
49 830 71
386 710 647
373 38 559
305 340 424
521 272 485
444 74 752
349 37 984
797 263 920
618 79 750
130 436 665
172 584 150
368 547 347
117 712 915
677 579 863
601 128 833
830 45 623
54 828 216
688 674 302
800 919 624
773 934 629
451 381 915
97 296 964
911 492 643
763 880 635
925 227 131
719 165 384
434 578 255
703 280 375
208 520 221
203 452 872
116 424 892
308 148 828
33 831 505
588 170 13
803 274 380
472 728 610
860 695 971
378 94 63
38 342 235
473 802 55
647 322 685
196 915 172
699 458 443
529 174 238
49 340 551
544 381 355
608 278 287
46 282 174
752 192 322
650 923 861
863 737 727
696 482 686
887 828 41
886 923 501
561 119 938
376 733 823
590 242 53
734 887 155
204 481 254
215 530 679
835 134 842
660 354 881
882 9 893
927 877 346
928 102 99
657 764 368
103 441 783
870 440 112
334 355 910
225 540 922
706 592 84
838 458 777
531 287 598
659 899 148
557 28 204
82 805 831
446 656 562
724 116 133
132 908 945
230 352 461
186 430 448
288 114 527
816 825 138
636 734 169
401 727 13
539 81 746
598 830 639
37 565 822
222 111 99
126 869 924
905 852 566
638 75 433
912 105 368
84 180 780
107 1 326
921 903 423
836 53 82
869 621 664
513 188 622
553 920 417
486 466 48
263 281 716
91 379 275
311 238 837
356 808 622
198 483 756
686 762 646
280 388 194
168 839 107
634 8 84
751 397 228
232 337 785
25 699 735
156 225 602
151 731 625
849 565 483
392 306 68
470 374 698
72 434 636
865 471 828
198 816 632
307 691 902
285 519 795
354 570 722
429 486 675
552 711 736
68 821 13
764 80 137
800 308 908
197 664 809
539 908 593
583 262 537
870 869 912
340 738 32
795 470 45
423 570 685
87 529 697
757 382 895
97 510 929
403 146 670
78 861 406
439 168 950
126 486 890
67 562 382
901 704 878
777 763 747
874 744 189
353 489 502
429 869 891
431 400 661
888 924 431
188 626 570
38 679 583
90 877 938
552 698 666
298 619 396
877 496 777
264 185 331
335 71 768
715 556 76
157 42 208
382 466 111
167 313 178
64 629 346
505 238 593
847 54 944
306 285 108
103 654 718
628 613 330
549 170 26
449 188 579
310 868 23
421 785 51
292 647 604
458 215 152
164 161 768
407 356 113
229 568 574
434 205 405
110 784 805
730 356 781
897 513 467
277 743 585
928 146 994
839 351 221
234 338 897
94 784 450
377 34 273
166 728 559
889 371 586
330 8 654
410 435 908
387 278 768
484 108 160
584 89 54
816 759 238
869 530 152
683 536 563
467 200 405
254 270 322
651 826 542
14 933 862
264 283 517
444 282 72
364 376 87
854 920 851
87 825 812
494 412 509
369 661 835
471 904 61
54 95 396
884 199 77
449 103 496
168 851 934
271 880 317
14 66 841
676 336 735
528 271 645
127 565 395
195 719 118
569 790 674
803 267 624
489 131 719
51 160 961
47 394 403
831 293 446
138 244 542
776 401 279
4 273 481
477 305 846
765 654 34
354 665 337
327 492 942
235 489 154
434 786 456
15 881 34
567 131 928
742 82 899
599 770 249
60 677 169
594 74 555
421 144 291
497 560 787
89 600 292
341 212 670
544 721 859
338 508 731
119 687 114
63 790 42
700 233 854
531 769 519
381 853 703
128 146 804
151 495 838
633 649 59
596 490 397
415 759 191
906 539 576
746 253 93
427 422 283
670 848 846
111 617 667
457 845 131
163 554 153
305 56 106
914 635 690
637 262 741
882 657 825
359 418 16
834 241 817
609 381 258
118 859 891
238 206 449
702 309 939
817 302 753
397 624 801
811 278 424
890 648 833
811 556 183
936 841 738
464 688 175
598 697 534
368 568 71
121 271 964
865 74 971
92 352 871
602 778 122
573 359 650
733 8 866
777 268 155
205 886 206
698 332 970
508 231 300
282 671 930
400 133 671
324 211 459
764 222 625
436 377 747
684 95 452
490 584 273
360 713 59
871 851 690
104 831 549
335 723 368
317 802 101
521 55 102
819 278 887
509 914 634
323 47 10
696 149 216
789 754 804
640 760 922
290 673 703
584 935 664
322 867 717
26 619 565
631 107 405
616 896 168
805 471 851
378 758 652
219 150 580
810 615 916
619 23 493
822 668 90
164 704 591
808 618 959
459 161 490
771 695 34
355 324 56
931 817 192
59 156 418
3 455 263
813 670 281
824 458 967
288 749 240
670 493 110
609 94 494
507 912 240
597 777 408
630 542 148
320 710 865
481 753 528
329 102 274
271 56 571
278 719 896
1 95 616
192 826 3
386 744 534
129 795 110
86 206 492
627 395 52
678 613 633
50 699 172
505 145 817
637 605 774
785 205 521
70 561 421
201 406 528
164 723 909
153 384 347
191 854 838
544 887 965
439 147 308
733 118 159
849 187 801
331 24 931
367 893 716
480 577 422
166 222 255
515 22 295
289 888 202
264 86 10
283 781 613
611 48 537
432 920 768
772 882 872
119 602 406
42 798 16
810 491 921
194 734 832
585 177 956
397 417 204
622 875 314
698 660 724
653 748 33
886 147 754
932 179 513
312 654 617
448 836 945
207 879 310
105 705 298
74 487 921
862 724 850
578 828 319
907 600 207
113 535 660
608 799 737
652 767 602
226 746 165
740 554 768
495 903 53
437 804 192
899 670 173
179 230 712
854 409 727
52 283 614
622 770 582
565 714 978
354 671 357
789 182 979
702 880 951
838 631 781
839 344 879
791 509 717
898 515 506
922 414 364
261 606 621
934 786 68
582 637 94
907 134 42
208 278 243
866 63 83
162 299 190
489 564 240
310 307 474
565 834 467
660 726 927
64 380 633
526 435 849
555 894 566
739 108 99
126 585 865
665 205 831
459 269 346
522 788 285
619 27 472
740 713 716
525 54 58
622 703 921
36 725 746
474 270 416
530 155 935
627 54 958
143 548 525
609 541 314
32 264 345
230 418 170
224 628 752
566 712 913
79 532 197
824 399 799
720 255 107
606 447 588
801 170 400
37 393 229
846 693 188
660 173 619
127 540 921
289 541 323
711 155 279
746 800 885
912 543 969
285 309 863
424 52 538
160 114 297
837 743 981
259 538 949
34 365 2
560 243 843
194 262 968
638 595 340
889 290 177
588 775 402
627 674 16
683 858 972
847 933 460
275 301 74
340 281 997
333 512 44
327 932 79
689 365 425
609 286 524
185 435 460
659 714 823
473 266 623
450 381 679
523 38 978
347 858 451
360 608 537
124 817 46
924 237 512
193 817 732
163 784 870
508 195 766
95 900 215
662 886 225
591 882 897
587 200 628
817 386 596
865 878 21
590 323 72
679 380 886
455 42 421
168 875 891
91 151 773
704 27 79
662 336 155
467 660 887
165 734 769
671 324 296
399 469 539
593 205 660
726 827 306
871 73 916
53 517 706
311 370 712
461 558 957
849 3 695
625 158 55
236 457 59
227 688 933
257 47 881
611 30 305
371 766 187
20 899 845
147 627 967
105 468 163
554 335 263
263 343 237
338 442 753
467 835 680
196 260 655
359 766 853
343 911 178
446 55 698
252 571 159
788 157 527
420 550 869
770 27 681
210 246 446
73 823 971
46 395 360
584 161 94
896 161 201
350 477 727
425 662 754
232 61 193
656 217 731
927 281 492
232 392 594
656 446 719
689 373 876
136 47 643
449 189 449
856 391 476
225 147 807
38 723 463
425 906 476
751 546 158
293 21 362
663 833 865
506 837 387
60 870 209
322 358 524
844 517 991
680 844 45
338 402 153
680 357 733
812 106 208
591 161 304
559 570 152
55 565 349
119 437 848
178 218 431
563 426 860
497 129 509
23 431 160
289 188 441
482 577 72
254 479 415
894 748 284
796 38 710
304 831 760
418 735 659
523 495 807
26 292 175
304 429 754
124 281 576
447 327 992
264 779 180
214 2 228
629 247 916
439 55 11
245 22 985
540 483 957
146 679 442
759 234 613
652 567 789
222 290 665
819 919 573
407 60 340
930 789 193
923 509 345
168 171 475
107 819 518
691 38 383
330 852 34
178 657 344
115 254 869
194 117 691
636 349 547
651 869 305
83 27 374
171 65 316
412 737 605
95 353 587
602 183 83
829 597 584
384 480 298
652 262 125
751 851 654
22 241 813
529 446 312
652 147 264
237 680 930
537 236 293
342 356 980
828 189 939
102 50 782
30 762 997
743 2 100
164 846 316
729 595 563
393 857 195
455 575 256
653 480 157
335 318 323
153 823 269
345 356 229
28 398 859
441 89 198
645 496 404
484 329 363
742 241 470
231 345 895
321 489 839
692 466 200
604 882 425
649 648 931
113 662 857
230 13 804
609 171 351
282 294 793
797 615 652
422 857 288
85 797 647
210 535 29
407 125 789
660 667 40
599 114 595
419 488 29
749 463 413
932 420 70
628 118 198
44 349 618
215 790 219
180 320 358
376 691 411
581 745 635
403 840 88
14 603 418
141 217 628
442 231 937
635 528 317
131 116 316
243 153 24
256 520 853
102 667 171
291 323 463
228 81 104
177 200 323
405 261 94
772 819 213
920 557 134
435 274 559
874 38 674
243 333 71
894 690 325
480 936 846
912 156 123
789 391 967
189 372 757
877 903 974
195 936 571
651 404 652
186 411 498
491 755 116
330 356 40
13 115 776
433 667 995
110 108 318
438 694 700
801 413 267
861 398 451
401 226 828
554 476 658
672 127 438
831 625 293
303 548 464
566 77 284
129 708 625
890 1893
38 574 689
145 542 170
757 748 555
796 621 902
642 131 462
299 178 89
567 247 931
109 259 138
47 411 949
198 685 544
153 768 588
544 419 207
862 221 996
255 199 236
466 323 588
823 769 350
438 481 176
115 433 30
548 45 259
106 531 653
807 850 203
572 108 405
203 471 652
448 771 357
2 327 149
556 607 348
729 598 1
443 307 245
730 194 736
46 390 456
158 389 301
197 729 77
803 592 293
788 870 697
887 275 977
727 805 188
373 412 789
212 841 685
448 639 427
279 65 841
293 583 822
868 331 846
1 565 386
181 508 321
218 711 316
707 197 327
85 118 93
735 697 146
186 527 812
287 610 922
618 672 555
315 359 987
722 673 211
34 510 346
715 82 746
5 866 103
527 94 472
89 208 546
332 480 668
561 494 407
12 293 617
67 839 162
736 810 604
163 744 684
34 353 676
19 375 549
770 383 952
460 624 207
500 5 329
378 691 647
714 802 277
35 173 326
371 843 334
225 845 201
9 5 676
673 832 942
462 43 851
834 311 81
361 237 829
31 343 815
15 247 557
19 839 168
517 232 613
98 788 238
222 870 15
176 58 882
51 836 718
75 448 128
616 72 88
600 10 975
863 518 345
375 569 298
60 867 653
94 44 556
880 867 424
844 336 201
101 775 216
222 410 145
604 771 257
207 344 481
640 241 588
553 226 300
349 26 595
29 584 212
423 272 172
370 859 760
430 550 773
309 610 725
818 699 510
717 503 527
229 460 421
350 390 968
529 799 813
124 155 343
681 567 283
41 135 252
763 185 835
76 740 897
106 838 139
704 779 400
159 586 294
7 629 801
746 606 236
339 614 831
645 861 318
860 390 193
405 823 249
144 595 241
513 264 683
521 591 420
2 14 666
443 761 89
131 117 773
17 726 203
542 638 181
666 475 66
642 329 881
627 70 586
320 498 319
722 371 157
794 666 16
817 4 86
673 842 377
865 540 49
161 75 119
646 22 156
207 61 388
296 841 473
554 83 637
681 453 594
159 636 171
469 724 886
314 739 988
370 101 558
233 606 843
112 641 205
330 9 943
1 255 172
105 221 694
558 269 231
400 617 688
807 647 545
774 668 760
855 420 714
533 619 167
317 273 615
11 24 456
483 758 89
437 817 124
154 74 499
750 754 347
477 490 445
854 716 981
355 796 64
201 152 18
466 764 346
649 350 422
257 585 480
141 793 600
30 448 186
31 742 556
264 323 643
344 695 798
370 22 378
853 592 387
387 772 334
363 172 892
618 811 452
290 684 398
598 846 449
427 295 890
805 510 380
480 282 43
52 581 407
222 218 162
517 539 88
759 642 193
205 314 532
751 123 329
13 789 976
809 37 861
330 252 149
820 624 356
589 654 881
668 602 168
353 850 620
437 10 647
504 116 266
356 758 674
71 384 792
94 52 567
785 273 297
312 890 887
783 619 702
131 497 158
46 118 693
349 660 366
754 410 416
49 576 178
531 342 484
872 95 967
745 143 891
216 697 598
643 846 315
25 48 865
807 638 579
168 125 433
347 405 459
434 518 340
177 758 189
590 863 174
429 323 135
681 115 479
772 497 882
138 818 535
80 785 867
52 660 447
339 381 901
537 226 643
559 523 988
886 663 169
786 816 355
815 224 508
431 185 212
527 555 851
802 104 916
795 762 346
547 413 724
517 466 557
421 286 365
44 588 910
749 694 396
332 549 487
142 528 120
846 598 243
560 143 152
692 654 143
274 85 983
234 407 258
866 767 773
137 391 570
212 682 675
786 784 235
772 778 239
124 482 436
482 876 177
846 499 69
372 23 894
445 533 954
70 556 772
323 167 938
189 675 733
199 593 6
517 451 535
879 887 170
175 852 405
677 425 803
608 486 225
847 243 74
222 321 863
397 639 667
236 622 305
811 581 44
790 398 447
