9154 26242
8702 5771 -771
2391 8968 665
234 2614 -154
687 7859 625
760 2130 -910
1741 4366 226
8929 5544 880
7135 2559 -898
8279 617 -186
6840 4025 -686
8510 8808 470
6467 9089 264
6080 2656 985
1914 8730 78
5449 3083 -549
1146 1263 -698
2622 5574 -443
394 5818 857
7834 6982 -102
1302 5536 579
2420 6522 909
6459 3738 507
5793 1908 734
5887 3725 -398
358 5045 -600
3950 8206 278
2512 8941 630
787 6712 930
5398 7743 -885
6453 8799 -671
2715 335 407
8466 56 -814
6194 5292 -672
2065 8972 813
3621 9083 517
3377 914 756
2883 70 -164
3632 1533 -487
9147 4599 143
9047 4165 180
7073 8249 588
5465 8290 660
4972 7877 -902
8548 4330 -367
6164 3315 140
9122 6846 318
2348 7928 892
4777 3066 453
1341 7731 -215
6880 3442 718
3139 5164 -32
1781 5437 10
3308 2634 29
6309 4728 -181
3392 7049 390
2591 7875 94
2090 1961 -793
2042 1618 468
3385 1925 -279
8574 5835 -988
1360 7973 -771
3982 5175 660
5310 8063 -356
7569 8960 -71
7119 2715 684
3445 5270 524
74 7316 889
5404 7922 414
9026 5258 139
1896 8122 95
1652 7943 -165
2221 2247 688
332 6294 280
6542 8811 698
8613 827 -60
4985 3008 992
6761 5259 -134
7768 1712 308
4981 8410 -238
1595 3433 -870
9026 2777 764
3460 7697 -656
8823 7655 162
8145 9078 14
4378 89 -160
7023 283 744
3348 3870 -710
6970 2858 890
593 7143 -110
5101 7980 -187
2477 4387 198
2465 6863 -449
2425 7390 44
7904 6268 -600
1458 898 27
2329 5598 434
7676 5401 489
562 2320 -268
99 6672 26
6828 2002 809
6087 329 -877
6509 7689 -656
2124 1058 -383
2643 6549 -160
4921 7262 143
5844 6633 -262
6800 8759 60
5238 2201 155
3079 9075 -815
5488 1417 483
8434 5052 885
5778 7842 -560
7415 8903 -944
8278 7940 746
3669 6328 -907
5533 5348 229
2434 702 585
3491 3007 79
3615 2987 77
3012 5725 758
2144 5040 294
8484 361 -812
379 8781 -12
7761 6815 191
1799 764 -13
7805 7777 -724
7892 5979 -470
8503 5358 -791
2099 2560 870
7078 6124 97
7472 6755 -693
2693 634 -607
5963 1736 -473
8561 3113 -140
1850 652 995
4700 6451 223
7186 6617 576
4938 6156 -218
3261 2758 140
7874 3311 -279
6773 2023 675
2274 312 -756
4618 4806 -843
173 5164 451
4730 7655 -24
4969 240 -743
3938 8499 -594
4323 7226 483
6583 1177 566
1672 8816 803
5106 7861 -942
2212 5676 689
5989 3197 791
3454 639 992
8443 5940 191
8321 4225 936
8535 3614 751
8066 7331 -974
5246 1278 514
3815 4325 -224
4637 5181 -556
7044 2110 99
4064 7034 -699
198 8928 64
3965 8029 790
440 1252 -746
5412 2688 509
3510 1246 160
6988 8939 -724
1500 4257 -291
7453 6904 -210
3843 6474 -996
8656 1385 -646
5586 4180 749
1151 3880 -684
8992 3886 478
4040 666 82
7186 3988 501
9040 4540 -880
2723 8811 342
313 455 -326
6417 2286 -740
779 5110 -594
4406 1980 962
3300 6660 -182
4847 6581 -521
6893 8746 967
6119 5745 991
8559 1955 398
5610 6839 -967
8522 7019 -606
4613 2939 -473
9055 4900 366
7168 5131 16
2402 275 444
6159 7037 -373
2624 2390 -449
6735 1575 589
6895 6503 393
9124 2276 505
4135 8465 518
2051 7997 796
201 3891 995
6271 7960 589
2428 2546 882
1782 5701 -674
5057 5542 -384
5418 3172 -146
4611 5120 703
4611 3729 348
4586 6755 139
3923 3550 352
382 6078 413
3184 8987 -464
4427 851 550
3534 5858 -213
6363 5383 -809
1822 1700 -771
2766 3524 250
3006 2717 -733
486 6596 344
4029 2850 383
7917 1037 464
8219 114 618
8353 5471 678
7092 5864 985
3050 502 785
7813 9067 -578
3093 1739 394
6457 1251 -217
8148 6045 -169
1163 1919 -548
8755 7345 -664
7906 378 496
6400 521 -178
2987 7187 684
659 7625 -154
4965 5962 140
8556 5112 296
1316 8426 -317
6489 3229 94
2219 2280 349
278 589 -218
2386 8095 29
918 6771 232
4935 7060 -507
800 7932 316
7714 3154 -327
7377 6664 345
4695 9110 -200
292 1975 -818
1212 6071 791
8305 7886 -954
8635 3124 331
3278 8280 709
5172 8205 18
4400 5743 388
3143 1861 813
1112 8374 -183
773 7388 -447
3098 7760 288
8211 7279 352
4607 3981 183
2306 943 439
4460 4884 468
422 2093 -818
7829 5122 43
7547 5014 -786
5441 8528 952
6667 2609 829
2080 6431 871
1555 435 -7
8790 2647 658
1436 4016 79
8944 861 605
3679 1994 640
7430 6318 450
750 6573 -765
842 6857 -454
945 7795 398
4081 4400 555
3809 1567 -740
5358 1068 848
2922 7046 -577
361 2132 -539
8841 5828 960
7656 2773 415
8753 293 567
2575 3962 -257
168 2188 -968
8224 4364 207
8042 7647 738
7061 5676 466
1731 1756 799
5880 5478 35
5749 3099 582
2638 9133 773
8265 2056 -1000
8932 5989 -294
7061 2839 863
4191 3868 530
4719 1848 532
8778 526 -710
7989 1064 -295
6660 5566 364
2971 2238 -132
7656 7745 -586
5762 8808 -94
7003 3654 205
5477 2906 762
7711 4327 -285
3285 5923 -190
3332 3597 200
4958 1984 992
3176 7385 -130
7817 4813 293
6983 8110 486
8140 5978 -434
1789 7255 -288
492 8094 275
1298 7788 791
3718 6595 725
213 4212 -89
3760 8982 -692
8747 6336 700
6567 6160 -1
1816 1325 -852
2141 4978 -295
175 1298 -543
6857 3449 685
3917 6111 108
4224 6098 -580
1848 6993 781
1223 2761 263
2015 8205 -548
449 6097 -422
8669 1947 819
9040 4676 40
1569 3745 -495
3014 8208 -703
4327 1640 765
2892 9148 648
1983 8273 91
9058 1285 961
4644 968 860
417 2220 -795
5704 853 -456
1337 6450 233
3512 2635 -729
6692 7217 -347
2578 1760 -110
3640 5964 338
6878 6538 596
1182 2757 928
7199 6971 937
6081 6003 -736
2932 778 853
7169 1567 405
1591 3905 972
4635 3604 -138
7338 7701 -925
4986 150 -233
632 5660 111
74 8528 -538
7405 7515 -853
1753 559 -112
6330 5864 996
2235 4239 672
1421 5602 -320
3393 3501 920
58 3598 -265
9045 2609 299
2783 3566 -266
3399 1010 -186
1346 1368 -783
6137 5178 932
3315 5444 745
1812 1068 836
6739 5761 -411
3666 7518 671
1314 7488 -414
6340 2707 -613
6345 7470 -673
611 7088 772
2256 5631 282
8277 8936 -639
3525 720 -462
7769 4770 77
4185 3765 123
6203 1185 -830
6128 7421 -979
6319 6351 561
5753 5223 -443
7768 8163 425
3340 4832 311
6036 8365 288
4548 3772 792
9027 4096 -711
695 8085 736
6614 165 -873
8246 2076 -603
540 4931 -625
6856 3559 -426
4878 4859 -404
2457 9139 602
6337 2443 -128
6050 6274 -172
1943 1794 992
3437 7114 77
3182 8930 382
5618 4091 -702
5798 1368 -523
964 4066 887
6147 8292 179
1358 8214 -371
206 1700 -333
2908 4722 -186
7532 8669 1
8948 982 343
6929 3625 925
3141 8843 996
971 1349 -563
1518 5565 787
797 7038 -944
1549 5270 301
8919 4931 861
2207 2575 -130
3386 2291 106
1834 4429 -202
5714 5980 187
6093 3419 -238
2971 4461 -900
7942 35 56
4763 3033 650
7201 930 585
7465 2298 298
2272 6682 334
8670 4168 -743
4827 4594 -313
2495 922 -934
9024 6923 -424
6355 6941 -906
4540 4209 -279
109 5349 814
3194 4634 -689
7199 4106 659
6264 6902 -690
8565 8140 504
6139 7165 147
1538 617 135
7025 5723 276
379 2160 -326
1033 247 925
1513 1800 -302
8605 8910 951
8119 5239 -427
12 6491 329
1715 3420 540
1314 6613 -178
7773 7737 650
1603 7024 -622
1730 7936 -188
1478 726 -914
8087 4040 910
5116 7343 -989
1480 8265 887
2993 6938 989
6835 869 -437
6865 8282 -915
2937 8213 -299
3635 946 965
6250 5617 -637
3305 51 528
5724 4 -334
7018 422 -948
5798 6071 -650
4073 53 -332
1601 110 635
3835 1493 -163
2941 4742 -527
1875 6061 149
4498 2911 995
8186 3031 646
7723 1899 -694
1847 8906 -294
2851 2400 387
8466 7387 -516
8448 2964 966
4232 3951 -135
7252 7799 135
5377 1104 562
8713 8646 326
7892 5489 -387
482 9152 190
5378 2160 575
7610 7768 99
505 835 315
6909 5555 -41
7513 4263 208
4622 8649 -704
1843 3469 -380
4286 7896 46
8222 3644 -357
9133 8718 29
7818 8319 -414
1536 6282 174
5719 4020 -731
306 2676 -316
8037 820 923
7150 4780 -744
1676 7988 -700
8498 2205 925
3806 191 -989
6574 287 275
7805 3668 -612
9050 4192 -616
5116 789 492
1176 3258 859
672 6736 904
7246 7941 623
6496 8994 -491
5650 7456 191
2569 2109 -813
4632 6948 188
1997 694 44
5299 9144 953
9154 8957 108
7389 6572 993
7619 5423 999
5492 6522 -410
5534 3190 483
8836 8211 350
249 7065 -398
4412 7790 -44
4665 3870 -985
8046 1274 531
8693 5644 201
563 7609 -420
2075 5424 -702
251 5433 -226
4779 971 153
8328 2809 675
735 3338 993
2914 1366 -287
3268 6075 -54
6127 4488 -574
8417 2889 523
3484 8176 399
4246 947 15
7250 3462 123
2411 1311 -729
6026 530 461
854 2406 1
6922 5532 849
977 5108 787
8849 6076 978
9061 11 476
2461 7763 -982
1007 2656 -865
2104 3817 -833
3158 5802 625
2419 5008 -138
3945 8558 161
4672 2793 -588
871 1829 -57
2587 3323 590
3933 8778 -148
7475 4075 616
2349 6630 489
827 6623 938
7727 2233 -682
667 7229 -936
300 7437 18
484 4014 -64
6981 5551 231
8576 8706 380
5436 4592 -969
4623 3610 -913
1338 4034 -883
2501 535 -789
3680 711 -190
7655 6797 -839
3253 5828 857
6870 4109 -986
5484 4595 -39
6064 5181 920
1692 3481 -84
3705 760 261
1653 8843 -986
8643 296 330
6361 4054 -614
7057 8498 359
2197 2557 191
5818 2988 121
2084 9042 -369
5880 1285 135
5679 7081 -833
5668 3538 -936
8316 3182 739
4053 5580 467
101 2811 -37
394 1372 965
4373 3853 655
1891 3073 168
3962 5889 600
3514 6088 120
6605 3032 124
7985 4106 -213
1827 8417 -653
7042 1473 630
2947 2552 -577
6685 7409 -580
2683 2011 968
5087 5485 -563
4864 2731 307
6104 4314 994
5722 2547 -765
38 4465 358
1317 7042 -302
6001 4424 -794
3526 4268 -34
4608 6823 478
196 2778 -182
927 1302 888
267 6725 691
1456 3978 35
3290 613 258
8436 6035 -255
8139 6497 -377
4089 5594 -349
7948 8257 32
1343 8774 755
1214 8206 -817
7301 6538 230
3973 6128 -559
4380 4123 981
8635 3837 541
1165 5387 698
749 1415 -544
3976 1040 972
2485 4854 -870
898 2924 -882
6952 2415 387
6709 1020 432
7682 4696 242
814 5498 129
357 4814 -221
3009 3410 202
1288 1981 -416
1356 7932 -829
2603 3975 -738
7772 3731 714
7687 7299 132
1389 7042 236
983 7817 -988
3897 8512 -658
8348 2763 -345
1847 528 -798
5757 3785 -16
2108 5292 198
7571 2175 -722
1084 2788 456
8950 7622 278
7487 3507 -364
8266 8333 -284
8432 4873 116
3113 3266 875
8362 4083 388
7587 1025 -680
3639 668 826
1171 3782 -258
4522 1423 -656
4551 407 -263
5851 6552 -425
401 9073 444
4498 3269 47
3326 214 -54
2262 8779 316
5215 8687 -805
4124 3637 -382
1524 1573 -82
1967 5536 -896
5409 3387 148
339 7642 621
7621 5468 964
403 4467 13
6432 3647 -68
7025 5019 -665
6695 7048 969
6755 4001 -943
8515 5316 -263
6971 2067 637
7883 8776 725
5673 1081 113
2128 4548 -394
6657 5535 534
5709 8255 -449
5185 1719 -409
8268 6914 -344
7990 2300 -605
6618 8854 -909
8500 2450 -926
7676 1096 533
3616 719 -914
8538 1632 -583
3754 4621 322
6877 3250 -105
5544 3060 452
3351 4485 -690
6967 8203 -758
5635 1622 -608
5939 2966 -227
3900 3044 562
7976 6092 384
526 8650 654
293 7947 350
4629 6864 458
7898 5303 -431
3312 728 -510
918 7006 -630
1637 5489 501
1935 322 482
420 5326 -821
1927 1939 -796
6813 7217 -22
7055 5696 -233
1585 1079 289
1803 881 -610
3297 2591 -773
546 6859 -525
6175 2700 86
8316 3102 557
6735 6517 -783
7169 4402 -990
6788 7831 52
3000 5218 -827
6147 2442 -294
6932 3862 934
3250 2808 502
4320 261 941
1448 5537 124
4790 5523 -16
2641 4991 839
471 5160 -129
8932 8987 284
7450 5762 -603
9010 8382 655
1115 2743 -15
8842 7407 -772
1716 3484 618
3397 999 63
4515 5437 -25
4165 305 -358
7311 4043 390
5056 7182 829
4739 7954 772
7804 1143 996
2020 847 -487
3342 5399 910
3749 4994 -913
8413 4052 410
4696 4079 626
3891 8808 -196
2602 8017 310
9001 1786 -289
6618 8317 14
8692 5763 -201
1675 8497 -477
6997 6384 -586
3273 1778 -745
5246 7255 594
5226 276 406
2022 4121 126
5620 5711 985
3898 7892 -87
5022 4109 707
6107 8139 -330
7029 1624 850
2749 2869 -966
7013 2357 382
6761 7973 110
4026 5751 -401
8620 5853 -735
8879 3567 -538
3084 5132 251
7015 3540 754
6310 4443 -380
7368 7972 289
6101 3581 816
8252 3167 690
4095 6914 664
8099 3838 107
7502 4453 -454
324 4341 417
5115 203 -356
8303 5084 584
4154 8601 -352
7237 6596 -218
6799 1813 -290
552 2385 -946
1183 8051 879
8181 5497 -371
8003 8924 160
1379 6468 215
8149 4334 -841
2194 6223 -295
7771 5035 -145
934 431 -569
1116 2950 -972
5951 1664 -202
7173 675 855
7829 9024 -847
3290 2436 -850
3921 761 -459
2053 659 79
2749 4635 944
6519 8637 -121
7642 4709 -308
1717 2832 668
5736 4823 775
2645 1727 977
2124 6267 5
4771 7428 875
4375 4245 641
3722 2437 173
1797 7306 495
3639 505 -228
6467 8318 552
9054 7762 134
3855 8563 -85
8270 5292 754
3633 69 875
3564 4131 -788
3425 5942 989
4859 8909 -227
9015 3754 860
8153 2465 9
8080 6600 555
6273 7450 875
9121 5072 710
7682 2847 739
2554 1670 752
3417 8519 -866
6853 4452 388
4525 7917 380
3759 6470 -1
6564 5943 31
7132 2111 -666
1196 8328 515
3685 7407 461
6559 7529 -334
4641 8284 947
9119 1617 -119
4849 5066 -110
1966 1678 268
4376 1804 72
7199 8211 449
113 138 496
938 431 861
3348 4171 -657
5029 6795 -743
6168 8445 -346
330 1091 -521
3740 8207 -419
5894 6733 -10
141 7585 718
8889 545 -174
9097 2652 -550
2354 5859 574
8368 5992 -906
866 8327 -145
5879 508 453
8232 8154 -223
8296 2136 104
1747 1756 89
3186 7391 -845
2803 2754 -924
7233 7917 -143
8526 5104 786
3907 4370 482
4907 3349 -383
6168 905 -516
8979 2145 70
5418 7356 -540
7988 3764 -655
8175 4939 -95
6015 1420 731
1493 8486 -294
6287 4030 -590
2456 7032 -77
1851 7762 -984
5649 220 463
1484 1828 152
6617 3184 733
72 3638 -893
7074 6099 873
4970 2096 902
6825 1159 -767
4529 7307 614
1513 1453 216
9154 3035 397
263 1154 -561
2171 1401 870
3293 1303 911
1563 2757 -828
3513 4266 -849
5031 2625 495
1745 4179 868
3929 4411 -38
450 3627 -160
7838 2055 -451
5491 8564 -364
495 3274 -391
7282 3253 -160
4213 4744 -401
1 7537 -97
3709 3638 755
1803 1214 -860
1905 8756 688
1781 3501 -731
22 1367 -609
9055 3421 253
8481 4607 -965
2363 902 131
3823 6239 125
8132 1566 187
7416 7207 -235
8405 3156 842
8530 1135 -234
7290 5456 754
4608 4865 -170
2794 2761 887
3354 2347 711
5541 2546 276
8665 1560 -145
3888 8800 -492
3506 5891 -337
350 8558 -614
5656 1256 -514
7225 405 854
1190 2288 -156
6122 7528 -607
7237 6217 -356
5553 1533 445
7009 4218 671
8370 3714 -209
8079 1076 402
632 391 -699
7176 7752 139
640 9111 -308
5264 3311 -790
4620 3676 44
4744 9034 -627
8144 2556 819
5103 8533 -486
8002 8633 629
1325 1211 284
4815 3645 -511
6010 346 416
9097 7916 -65
1868 8578 -379
947 1585 -211
1209 4942 -832
2317 6937 197
6811 1968 399
3690 7301 119
6885 2112 153
3686 4661 -884
578 808 -460
4710 3091 256
619 34 -660
6587 8391 -957
410 1014 -824
3666 2587 -875
4026 7211 671
7335 653 -983
6123 7189 -471
4100 2448 535
6274 2822 -350
107 8307 122
6565 4371 645
3386 5529 -107
3534 7012 706
8153 5965 -46
2967 7467 869
1975 5905 587
8245 2867 820
8898 2812 -110
6029 948 752
9053 1465 209
6216 6073 -991
2939 417 379
8638 3666 578
5563 5893 383
3718 3449 -887
2409 7533 -442
4601 1125 786
1225 1849 -436
6897 5383 -697
2050 1301 -933
975 1419 -684
3290 252 -194
6885 6028 320
7331 6124 -780
267 2926 850
2638 2440 -549
1326 5282 145
4503 2647 554
5064 8207 980
3609 7748 626
6348 8365 123
8651 5769 -248
5255 8353 -703
7736 4428 870
3166 3412 850
4371 1874 225
9106 5975 -747
3330 8774 -973
6252 8422 237
8580 475 642
7095 8053 340
8725 2296 -92
4878 7851 217
3431 7958 -665
5606 1894 512
8997 8756 -16
4472 6895 -401
607 3377 -779
6548 1931 -139
7412 4412 -354
4341 962 -59
5102 4265 -108
5498 1941 615
8877 5488 -414
404 8237 -116
3573 4585 -205
5364 1831 151
3556 3894 589
1034 452 265
8549 9037 962
651 6459 598
2561 6574 357
2096 4464 -774
8212 3618 617
7601 8174 -809
1917 8666 590
782 3962 -777
7138 4192 -390
5105 6689 530
2425 8643 759
1675 3167 542
1228 8335 -484
3860 6713 570
2657 6880 148
5971 8522 678
2058 5482 -904
4505 8282 413
4231 7438 -507
710 8105 -383
9066 8841 106
225 1006 -399
2324 5760 265
139 6664 -15
3420 666 -792
7021 6836 -863
637 8535 -921
4253 291 241
5079 5580 731
3713 5965 581
2002 1041 495
3162 5775 965
4845 6979 -94
3717 210 916
5725 4861 -14
834 1752 -267
2348 215 -629
2881 7766 -511
2300 5282 605
1959 1360 303
7881 3723 -952
4775 3133 338
6860 2482 995
7952 1120 -981
5999 1173 -978
8887 2628 -111
8392 7165 -519
2666 3174 661
8239 3518 -63
5924 1925 -170
1940 7611 -502
8160 5909 903
8233 366 -725
7480 398 -957
7577 7670 -399
5810 4100 621
7118 5224 -222
2632 3830 711
3864 1653 45
1000 7304 -318
7937 6082 171
5128 3867 20
7100 2821 460
2097 4997 -982
1083 6602 449
608 1274 -347
424 7041 219
8741 6727 -321
8332 7286 -649
2813 7313 19
7288 4814 958
2596 3382 366
122 1744 360
6592 988 -827
8845 5278 653
8037 8992 -828
4360 5597 219
5875 6074 -545
3078 4030 799
2046 7811 328
236 1311 685
8411 3027 -965
3631 402 -382
5357 5804 771
1968 5486 93
4252 6874 85
8920 543 -503
580 9089 318
2593 2966 243
3945 9066 -59
6766 1104 435
3057 8755 -679
3775 2521 -963
3385 4371 -620
7504 4796 -945
34 8243 971
2374 6120 162
2654 6232 968
375 3275 -651
5836 6784 -191
8878 8254 937
4498 8570 -445
5916 1329 -864
1335 8151 415
3399 364 -68
8935 6677 -68
6399 7614 341
7266 6591 341
7198 7500 974
3649 3246 142
2618 3423 -160
8527 1176 19
2621 3303 -458
7659 4375 -19
9088 6180 -104
8799 7897 659
7564 9019 525
4299 5856 -634
1197 2520 325
4757 7184 263
7301 1207 -233
1826 1268 -785
5204 4733 981
3913 8951 -936
1922 9140 -292
8505 4120 710
1467 5776 375
5790 8646 -293
4118 1598 -482
7947 1837 -624
458 946 348
3987 6208 -690
4209 1799 866
9096 8761 -769
8620 4558 -428
7523 7327 -125
1308 3853 -670
5137 4699 -689
1335 8870 813
6869 1824 -868
7876 4680 -737
5785 6990 674
4622 3451 -483
7283 7370 -117
5442 5306 910
5607 2418 873
1722 2663 380
3948 8720 320
4825 5354 -118
1256 4059 756
6681 4800 -740
2839 4886 243
919 205 465
2685 6674 153
6225 311 -937
3568 8467 190
5673 5811 326
5329 2415 -989
8517 3104 867
2826 2621 507
2746 2840 66
5761 2607 661
4785 6851 876
1056 6760 122
7767 8705 -927
2259 3205 967
7386 2194 -240
3409 6383 -339
1167 8782 -459
4211 6786 742
6628 2082 885
276 7607 444
6611 2776 754
2165 567 -73
986 4048 -365
6876 1846 809
8791 5819 463
5346 7289 -921
9129 3533 -350
8699 3266 -426
1550 7457 -860
3238 2120 -607
249 7479 81
5698 1054 -522
68 3865 -228
3570 7355 -719
2585 3883 612
7358 7758 -138
3203 2134 463
7844 1919 815
7305 6085 -823
841 657 917
5798 7364 -459
3767 5482 -144
5338 7654 -718
7261 3362 -553
7910 6844 178
4728 5233 -349
7701 3409 90
4403 1142 369
8553 1409 -498
3663 4503 137
1201 2126 -472
5600 6478 -508
5191 6196 648
7878 6738 -276
1177 6746 386
4462 1032 952
5041 6479 808
2591 3748 -167
7860 7306 -477
7019 430 394
420 1582 -296
4813 6008 187
1473 301 -729
8183 194 94
790 704 -242
5764 6599 -833
2698 4555 -552
6229 7209 538
4421 3612 342
3571 8655 -514
5061 7691 195
5045 8173 486
7681 1918 234
5932 7081 640
7009 8470 70
8557 6596 -654
6253 7205 413
9023 1412 587
4555 1156 -14
6551 2966 191
257 2754 411
5087 1690 101
3160 8757 883
4938 413 81
8467 7680 -509
3762 3242 -791
8934 7027 -167
3386 8902 -777
294 6488 -102
8681 222 105
565 3684 -614
1956 5680 -450
4957 5349 -402
7732 2535 -196
3984 8147 -417
5433 1261 161
7559 2489 -683
3593 6797 -48
6793 7707 -48
2938 1215 -856
9002 156 -830
7374 6955 817
666 4290 441
7950 3701 932
4112 1345 -111
2880 8129 422
2595 5840 499
5654 4435 -590
6172 4874 -814
2767 2473 83
8605 1678 180
5318 4298 574
8321 8033 -842
3390 3674 155
2359 7089 -541
3974 8971 589
3759 5978 636
2023 3790 322
2419 5799 -816
1575 4860 360
7027 8326 -871
1712 6691 923
5689 6015 -750
1304 5903 -77
6723 4973 -62
8760 1941 -749
1008 3037 17
4930 2761 -690
2621 1070 182
1106 2444 -776
155 3396 -29
5551 3555 -804
7516 1352 -105
1087 5013 849
612 6598 727
1383 675 -353
479 8562 -330
6637 2194 -398
536 3402 -182
4928 3817 186
5621 8390 -796
3254 3676 -985
6307 2083 -445
4110 641 228
5877 2965 -977
3166 6024 949
2152 2548 184
79 1058 852
3737 1123 972
5119 8257 -848
3719 3239 840
6343 5431 853
6140 740 -633
6444 1368 -2
1563 7247 942
4647 3303 -119
6022 8357 196
5182 1440 -576
4368 4195 933
4400 7389 -398
4964 1259 90
520 2868 913
2015 4413 614
3530 8721 -322
5970 8681 -428
8829 4263 -800
55 4903 871
2469 8716 -965
7709 2681 -77
357 7352 524
1024 1513 -386
1875 6869 -737
3310 4792 -536
9070 3658 -473
3903 5820 -378
5062 5046 -521
6850 8364 870
3834 6822 -226
2350 1338 -168
3047 8717 210
3697 3934 -784
7748 8101 -835
2287 4050 -142
5485 6799 -150
1189 7705 -345
7113 1498 -375
3581 5908 882
7523 6538 -489
7610 704 -789
6603 1479 471
6059 3334 568
5694 7764 746
70 5969 492
5465 4371 378
8820 2257 500
498 4893 612
2157 7790 964
145 2709 -278
2108 6255 792
1338 2993 -517
4475 6092 960
1820 2580 -604
5108 2736 -587
7318 8736 -981
2557 7863 -818
336 462 389
2766 2399 -880
4485 3033 814
8716 160 521
6628 4403 826
4028 725 -558
9082 4280 192
4633 7572 -937
8684 3936 372
1808 1278 -570
7381 9140 -920
8989 649 481
7695 1492 866
4290 4174 976
2685 7857 -412
7604 2130 -554
610 2649 -514
2693 4414 -418
127 2795 111
8312 1740 -397
5859 7456 -493
6146 3493 460
54 8576 758
5568 7049 -268
1550 1767 -440
1195 5145 288
6527 3383 -935
8776 4844 340
5213 5084 -698
1934 6174 -839
1139 1614 510
4681 4226 572
38 7813 53
764 414 348
8905 7045 -132
6273 5322 261
1180 6958 301
5558 8293 -410
5590 3578 251
3071 4071 -254
3959 4896 272
8599 3189 -636
8740 8306 398
6566 8110 682
7924 9095 -699
8193 2722 -483
7575 3764 -588
3284 3278 621
3194 2394 967
5088 5209 -975
1680 1311 318
162 4762 465
6592 5218 992
7755 3872 -369
1959 7163 -21
7979 1817 -422
8324 7985 84
4440 4231 -78
703 4223 907
3656 8787 498
5960 7470 -824
8446 8857 699
4190 8592 279
5988 5557 941
4322 627 270
1220 3865 315
8898 3789 -695
1787 821 -318
8743 2002 777
1806 4198 -746
3169 6565 -645
5264 4467 -559
3352 4495 -540
4431 4324 -589
547 3023 434
8644 7187 477
5713 5984 -838
8263 1984 875
8819 1405 719
4423 4639 99
1682 3261 -165
1651 8836 756
5968 2401 -154
6529 5028 191
3856 6524 626
798 4708 381
7767 5553 -567
6594 648 -244
7696 3205 75
1443 4757 -250
8806 3894 -361
