18
834 857
775 825 303
442 285 224
95 399 -344
151 356 -832
725 569 386
215 234 -322
274 133 574
713 675 -268
432 257 -406
261 625 -628
198 578 -329
155 875 -530
864 735 152
617 848 -729
621 270 204
898 453 -743
615 72 722
990 630 123
119 395 -793
993 733 -254
802 40 105
861 186 -73
169 48 458
13 393 -48
356 934 259
884 11 561
679 277 756
319 366 880
638 627 920
500 232 -202
672 780 -664
468 893 -774
231 726 435
948 177 243
861 809 -799
52 583 -850
594 248 926
594 152 543
371 255 -790
116 471 -562
620 171 -347
420 847 -336
854 266 -258
470 229 307
955 584 -656
701 415 -984
394 108 579
638 502 -452
235 983 -901
690 476 652
127 60 354
945 241 -108
121 889 -555
868 964 108
456 660 -757
248 121 743
448 183 -696
222 707 497
788 49 688
141 546 -633
333 300 -411
366 408 -635
896 57 685
76 109 653
389 509 -784
369 632 626
297 765 716
900 562 127
96 445 229
498 555 764
933 919 -864
997 815 -927
278 620 232
984 837 -909
727 669 820
344 533 -780
830 186 -791
532 574 -813
687 885 -997
120 600 700
713 474 -721
207 693 49
716 428 67
701 77 -293
264 605 253
971 845 987
196 244 -64
627 531 -377
424 372 216
517 923 -583
838 739 -271
644 782 -199
292 92 624
489 398 -590
31 48 301
344 390 714
676 308 -858
294 667 967
23 256 -145
578 725 946
770 747 352
355 60 942
387 482 274
591 391 382
634 548 175
723 212 -280
715 432 78
320 439 -594
308 800 232
406 63 -970
838 961 912
36 450 658
644 845 -588
922 764 216
610 553 811
338 658 -625
613 170 -505
77 744 -764
44 90 -361
591 699 -590
384 313 -938
35 216 199
491 531 847
236 318 673
332 935 839
527 287 512
47 44 -611
229 587 -223
964 382 -840
723 236 -237
756 96 -72
462 676 -198
638 2 -54
88 978 -371
245 710 673
266 762 493
695 817 811
673 489 -225
417 674 -899
367 289 463
169 888 -152
59 378 420
415 749 -6
51 44 951
714 492 -853
738 990 993
692 792 -217
574 106 -92
792 299 44
843 5 -158
948 535 949
464 208 761
713 122 -995
246 66 -725
787 135 454
667 406 292
707 835 476
99 962 -695
947 402 416
930 809 495
855 259 109
906 95 -649
79 888 399
11 449 54
285 972 -323
303 55 268
540 207 -800
987 801 -128
483 474 980
420 23 -370
635 373 -635
849 863 -36
570 47 -795
624 853 -898
686 889 -188
297 450 90
725 774 -927
789 292 -311
532 291 127
663 419 650
101 2 352
497 160 -874
810 510 -700
535 519 -520
451 150 921
70 502 655
448 611 88
522 986 521
238 357 614
401 498 215
69 393 -845
926 7 744
606 980 537
273 27 254
664 54 451
178 900 278
220 161 -790
345 619 556
510 688 113
588 280 -352
794 219 -250
770 607 216
328 224 16
691 835 -233
755 35 -227
846 180 -996
305 383 99
293 370 563
468 341 -491
415 469 167
224 306 598
988 896 790
985 35 454
660 44 555
96 200 -700
45 845 -872
681 99 728
412 946 -877
928 634 -204
793 420 624
901 853 -996
285 774 -196
251 355 -629
357 830 -296
468 269 751
254 793 -236
275 546 750
227 383 -457
849 114 -810
532 289 445
713 641 686
758 893 -512
822 99 -59
898 461 -19
973 714 -904
855 575 -940
203 514 742
439 934 -789
90 622 808
931 246 -933
626 176 398
852 908 -496
92 672 945
250 392 933
920 417 895
840 183 765
251 248 413
391 145 139
441 806 595
16 210 295
735 428 68
370 391 -309
532 290 -817
644 414 8
437 954 15
443 348 -398
607 395 558
965 326 -261
168 542 -790
593 976 372
801 693 -376
168 441 242
884 616 272
924 362 729
807 147 199
601 681 -492
165 865 -927
202 691 262
409 616 285
812 556 17
758 879 -985
396 317 305
282 646 448
373 123 525
384 629 306
727 89 57
79 206 43
284 59 -519
818 895 646
715 810 687
895 67 -95
275 512 -815
35 590 313
993 418 182
254 821 -589
234 402 858
269 219 -935
45 12 -422
495 128 92
137 669 -399
867 92 -73
924 445 -788
556 212 974
567 971 -81
979 638 -353
670 317 -127
346 351 133
471 632 598
666 799 386
901 554 98
165 278 -139
183 992 563
49 280 116
327 237 -561
902 119 -829
156 998 822
680 140 -974
5 979 550
428 406 -102
109 185 -273
715 339 -280
53 676 -801
211 815 -625
184 221 -362
221 708 -467
655 330 927
929 355 623
40 671 369
16 661 -927
858 10 207
560 486 744
163 401 -394
517 530 -40
145 446 311
137 587 242
56 329 -533
120 919 107
857 489 -483
37 32 -977
247 280 -781
644 232 -459
67 116 -325
203 654 827
310 651 196
39 116 -205
824 364 -447
740 894 -870
888 616 5
387 807 204
829 494 -642
493 554 -703
677 771 255
266 648 903
65 246 583
967 439 164
619 378 -58
691 377 -948
111 914 -941
119 967 -320
858 286 -586
721 427 544
206 274 -267
733 751 362
391 265 386
489 947 -316
595 471 -580
362 950 296
712 588 103
628 154 513
658 480 429
257 712 -23
749 133 -288
12 603 -745
154 479 -204
183 931 -980
576 264 608
201 387 889
813 837 -172
32 278 605
477 734 -537
585 986 -540
557 218 453
902 878 995
269 639 842
238 251 -997
925 794 764
272 48 556
725 162 -842
322 226 169
764 463 -468
409 301 -431
176 813 232
570 154 -728
476 228 45
689 671 -485
375 307 -498
262 869 -914
578 753 -683
62 204 355
87 623 828
713 913 940
529 558 -268
312 772 621
340 517 435
536 498 -944
57 35 198
382 661 754
556 217 -102
177 614 976
108 637 -157
312 995 56
150 388 603
136 873 -614
333 754 770
62 243 344
954 784 997
614 93 11
428 733 930
766 838 -829
296 31 841
533 826 681
520 172 -617
532 574 154
556 923 -135
349 715 -953
655 755 -164
526 36 132
80 512 847
945 727 -403
130 810 727
354 164 738
854 8 323
340 283 -695
547 134 885
74 526 45
637 183 217
355 219 -119
966 139 -890
249 487 593
132 540 -272
620 613 -415
469 768 -837
879 602 927
750 892 -481
228 702 761
825 799 -484
243 273 -614
684 815 -77
845 664 764
786 55 -416
882 981 -939
644 495 -105
212 206 -708
842 874 809
198 162 -800
952 847 -574
733 98 -915
651 319 586
223 111 -494
427 762 338
120 189 -638
356 779 847
496 108 -904
499 897 36
930 429 114
507 888 729
446 499 -753
699 475 -4
383 424 -997
987 401 -421
243 310 213
329 903 66
452 175 -415
643 544 -867
136 774 -719
280 90 531
910 888
77 726 -518
304 141 52
516 73 171
738 305 909
56 357 718
724 162 605
482 339 -806
905 526 -516
345 192 -640
738 45 -932
482 635 385
243 17 -771
79 462 457
316 553 539
159 684 -395
308 813 346
270 213 255
249 104 597
383 479 135
425 19 -477
816 586 379
885 384 -311
412 783 -572
383 814 -719
264 380 -974
477 340 714
642 378 -364
505 516 984
783 745 977
287 639 -191
120 183 800
226 629 -137
582 27 137
866 856 -235
394 701 662
724 353 -926
84 86 -315
751 802 900
265 578 585
138 708 -74
15 464 330
886 125 -390
64 311 527
34 613 -797
888 343 -374
755 236 -99
8 709 670
608 748 386
393 523 24
45 833 996
285 289 365
537 71 -874
683 121 -992
853 452 -637
160 801 -905
890 318 641
568 41 492
828 345 -31
150 307 -566
208 261 148
69 1 949
56 23 -447
400 770 -873
744 580 -810
271 48 -706
317 78 -479
762 811 -943
178 517 494
647 37 860
55 629 -18
722 730 -813
645 66 -758
777 437 660
617 720 672
354 438 954
289 496 -799
342 729 256
738 870 398
583 37 665
717 467 910
118 53 258
669 860 907
608 397 -571
399 40 -605
504 149 -715
538 897 735
102 828 -779
192 769 591
400 215 -720
76 655 -825
432 242 -287
605 233 -425
220 622 36
772 55 744
318 24 879
73 774 425
227 446 26
338 316 195
648 132 68
649 216 -268
641 376 -90
782 830 792
879 611 677
417 733 586
766 901 187
442 16 53
910 60 -237
808 844 -376
908 41 -267
238 574 547
812 870 -348
423 370 -902
61 442 -813
109 799 490
337 274 409
330 312 402
871 504 370
795 313 -21
71 346 -172
127 822 331
567 364 -465
851 604 217
398 803 -790
341 49 909
266 577 -679
755 454 -160
305 709 905
790 726 -218
127 252 -886
241 294 38
233 645 -360
4 891 226
150 596 862
97 359 -815
540 435 335
542 905 -398
428 908 -60
642 673 -996
154 861 269
843 904 67
422 858 21
48 16 -831
17 597 -999
193 253 -948
285 254 -608
611 9 -158
876 824 -337
766 699 747
221 453 552
596 301 345
481 694 547
6 611 -370
342 807 488
622 131 -343
133 658 353
207 528 -696
863 651 -620
59 594 -228
686 217 174
101 458 -969
611 856 591
412 895 -282
163 327 857
554 71 376
236 618 -232
730 42 -882
130 350 -392
637 172 -756
874 788 164
299 455 -319
603 714 -536
342 7 589
155 350 784
688 395 892
405 894 51
381 756 -592
329 544 -43
373 771 -753
57 303 497
213 503 -560
758 289 -740
63 608 29
160 294 986
158 892 -953
806 669 -256
200 649 677
342 609 45
683 211 -833
95 181 -261
17 263 448
296 694 229
684 298 614
220 554 444
589 15 -767
612 754 -157
553 225 940
305 154 -208
602 414 585
334 632 -532
53 657 -679
586 712 -130
110 497 328
527 469 615
685 809 -534
210 576 537
407 307 778
835 358 -744
41 70 49
134 439 -848
320 74 882
450 823 441
305 422 612
710 908 218
44 486 -60
695 394 447
747 532 -320
650 532 -880
388 353 -98
107 688 960
658 710 232
643 36 759
647 604 973
177 222 161
685 663 -619
682 360 402
331 816 -993
384 490 -707
48 36 346
679 569 272
824 660 46
557 152 -526
799 850 811
124 729 -358
72 58 -777
264 531 -71
643 228 166
628 389 512
198 123 751
49 865 -681
12 809 -911
653 665 143
700 712 -510
549 127 -865
355 468 -126
288 66 -759
41 91 734
468 273 -380
209 170 302
630 633 387
140 572 -512
249 739 -387
639 697 -786
470 640 739
269 843 434
24 354 -946
719 684 732
813 234 -353
728 401 252
672 287 905
762 598 -556
497 12 36
672 194 -55
521 610 181
154 13 -41
779 637 289
77 364 -853
120 344 364
523 686 540
844 678 -871
6 120 627
540 677 584
256 244 708
120 548 941
713 749 380
63 687 600
273 282 463
755 258 872
793 96 718
25 636 -28
824 845 -643
564 40 387
48 591 585
514 874 309
254 561 25
735 430 186
389 79 -136
55 843 -640
69 271 -963
190 97 -685
19 342 -944
77 375 -118
6 2 995
793 318 503
861 43 -454
837 668 378
387 538 916
361 611 59
211 387 461
217 196 5
780 177 758
706 680 -588
224 81 -688
248 234 -906
678 244 584
352 61 703
892 197 230
847 120 121
749 576 519
627 530 989
724 876 858
695 145 -709
382 164 23
578 604 -31
98 229 -396
820 731 -579
571 527 991
761 730 937
795 532 -684
50 251 -800
790 714 -944
654 451 284
600 657 -550
549 49 707
75 248 -117
73 270 -538
267 224 744
569 411 752
729 463 -537
515 341 -864
449 696 264
624 602 79
866 323 954
699 721 -66
884 302 -842
665 372 696
454 671 -446
756 722 -184
114 580 -467
198 619 274
807 662 45
329 121 691
860 11 -873
2 91 751
892 289 -70
670 641 447
336 671 646
820 497 -648
852 187 535
617 318 102
234 471 -520
899 294 -842
660 799 -402
330 627 271
722 296 -468
129 498 -328
837 823 261
337 779 882
767 490 763
147 370 242
654 718 444
289 118 -174
682 250 -370
812 81 -513
288 376 -626
588 1 -796
194 143 61
573 443 839
159 115 935
816 525 -130
840 149 -541
330 24 -671
619 349 -576
829 741 -461
733 711 -842
261 654 -368
50 401 -815
760 656 235
136 698 690
423 202 -892
419 543 872
761 797 -960
580 417 -514
903 495 720
784 901 122
789 642 889
892 447 -890
477 548 801
179 250 -822
27 350 689
345 699 905
138 93 127
115 655 -863
75 543 468
281 654 -3
551 793 476
233 764 -264
381 124 -166
805 894 -415
805 583 -680
433 452 -197
305 642 -935
418 94 -745
180 719 -827
833 663 -49
843 618 185
307 251 -759
335 194 312
376 99 -766
147 258 -619
418 759 -515
486 591 373
41 742 603
735 464 655
171 470 -898
328 373 53
146 403 125
118 512 -319
433 512 -450
348 683 -108
541 188 -622
361 247 -528
908 160 995
231 773 -239
235 623 863
673 405 282
573 306 -734
304 457 -237
305 74 -342
443 382 553
134 429 987
348 174 -795
642 646 -772
33 163 528
348 13 110
857 805 473
485 178 -754
401 880 -992
661 789 972
247 576 -377
906 820 611
530 279 790
424 305 455
863 553 719
835 393 123
462 144 -78
360 578 -53
41 33 -672
221 626 -733
403 356 -695
48 11 631
93 199 677
140 273 -116
483 839 -101
680 520 -974
470 884 705
199 427 475
408 206 235
348 832 -613
438 850 878
427 712 192
287 620 -549
791 464 -784
836 444 -36
43 897 346
32 902 -279
205 749 739
436 740 -714
599 215 -935
262 117 -192
71 664 398
755 481 199
320 558 426
71 48 -758
205 77 524
858 781 -504
20 57 300
761 527 -505
123 100 918
634 172 -174
165 9 -5
151 778 271
390 837 329
760 143 171
673 399 986
631 335 988
417 749 846
542 605 964
123 175 -990
654 880 751
548 487 26
874 494 488
592 693 986
43 252 -100
881 289 107
649 679 -483
391 252 -699
752 798 556
162 654 116
801 747 513
891 651 -172
657 352 182
89 167 -590
841 77 853
720 611 193
732 502 380
220 817 -228
165 284 -39
245 242 341
116 201 -829
535 741 269
266 753 -581
378 249 298
570 384 -344
86 703 -307
12 196 903
276 206 55
797 686 -747
179 426 9
703 489 -991
82 51 868
504 262 -70
296 228 -565
556 367 -23
288 84 -311
467 525 -530
540 420 845
770 800 -116
117 29 498
458 887 962
447 336 -646
325 408 283
358 478 -512
50 722 675
593 151 -12
302 687 449
877 315 -697
360 858 731
761 61 42
321 188 -566
702 821 487
782 663 -700
241 224 686
24 260 -575
488 692 260
13 513 40
559 447 376
390 465 501
695 790 503
384 316 -696
326 661 270
380 595 -535
166 463 615
517 307 322
810 591 608
463 128 89
830 339 125
897 33 560
443 631 -294
587 109 -696
579 528 626
696 562 -239
688 332 -736
526 638 -282
460 270 869
828 755 764
705 443 -120
411 813 374
872 96 149
792 905 -704
381 386 595
433 648 95
526 811 524
609 225 -416
78 680 -762
753 758 354
492 680 -177
31 762 573
91 611 -182
107 371 457
112 514 -156
715 652 -700
406 136 -90
330 647 -694
331 236 -529
80 832 -628
902 356 -958
650 699 -144
67 483 691
269 521 -225
901 648 736
19 798 513
527 307 -648
576 899 721
403 779 -192
317 672 -882
474 360 570
625 877 -624
638 203 -988
775 177 -762
766 792 -977
263 728 345
271 373 -485
99 143 214
184 541 254
638 674 949
324 450 161
783 543 617
470 700 -278
465 487 -170
352 156 -70
769 506 231
840 536 905
842 596 235
517 252 50
663 762 -999
484 2 238
194 511 603
434 187 -843
227 812 624
726 862 66
346 479 771
718 690 -684
567 888 52
113 717 710
150 360 -213
281 859 194
335 549 263
271 667 706
750 92 329
91 122 -16
327 86 -141
674 267 -236
777 343 704
499 127 103
312 248 710
310 592 -175
552 212 622
36 491 -133
218 678 -399
78 154 50
479 29 454
120 852 -427
417 669 -83
49 292 -68
290 321 -944
499 811 -91
263 705 -232
857 421 -161
165 703 438
190 588 -725
153 252 267
288 492 746
193 158 291
100 884 -390
44 65 608
597 800 382
327 165 -585
536 198 917
37 195 159
487 12 179
146 197 736
307 5 843
802 795 632
320 899 -242
319 532 -686
658 385 -351
694 879 -534
883 85 601
754 445 -742
862 477 904
411 320 60
535 127 533
92 59 702
718 139 -137
284 64 560
259 29 -798
573 107 -529
240 504 -860
627 274 -639
159 771 511
661 114 -887
261 311 820
19 309 522
883 582 353
39 638 -370
394 789 728
28 702 -224
554 26 -972
858 735 291
731 493 -475
332 519 216
311 98 -882
129 905 758
514 644 661
16 887 417
513 879 -258
798 760 -734
434 589 181
730 62 802
211 73 285
323 576 942
532 310 569
493 155 604
38 823 535
152 108 -196
90 768 267
737 474 428
664 353 298
142 535 405
649 637 -437
830 238 422
857 756 -881
758 195 287
781 652 179
853 396 -410
794 200 -146
876 231 -533
141 518 330
199 879 542
759 685 -792
531 197 112
906 572 -317
202 153 -778
222 840 458
385 397 547
476 535 -665
837 417 901
546 44 799
264 651 278
647 299 -396
68 394 108
806 485 261
431 95 -497
207 184 721
332 530 662
278 144 -245
44 781 -871
99 183 779
465 347 -6
902 854 -777
868 424 835
302 798 792
893 475 -587
685 310 -260
257 856 729
872 360 -19
198 314 874
761 86 -72
377 124 687
717 418 899
636 316 -798
740 449 -912
562 779 669
567 206 917
714 900 340
28 897 -787
128 836 -453
599 723 -394
575 6 208
573 648 831
272 286 -843
142 678 196
368 861 538
304 347 14
263 180 352
649 865 -242
480 645 -695
518 553 -136
749 361 -620
641 429 785
622 202 -904
495 903 479
502 298 371
626 642 784
507 465 211
608 853 610
599 297 906
478 772 -965
769 95 -458
769 322 273
582 755 -702
84 867 -19
325 182 898
127 71 136
143 324 720
327 584 632
658 496 -156
329 414 -870
107 717 407
65 444 740
263 533 -368
444 64 -594
128 886 611
237 470 304
898 366 -624
61 183 362
681 801 488
584 544 483
640 393 634
891 88 -524
297 146 -603
514 87 506
549 760 473
399 608 -534
681 838 -303
581 168 -153
377 590 -499
16 238 90
150 481 972
90 752 -642
638 847 862
744 272 664
793 449 -382
895 481 -798
117 480 -291
434 298 -617
738 702 -794
213 754 186
50 667 -292
61 655 -103
262 294 527
720 767 -425
788 557 177
308 392 268
652 454 -975
131 894 -981
199 880 -930
851 71 -388
701 247 413
543 839 297
366 396 -410
230 2 30
133 53 -360
331 425 181
561 329 473
391 134 406
397 728 -145
799 358 120
317 608 72
397 406 -816
91 706 855
843 154 -10
89 846 539
117 337 847
236 54 -71
751 575 -75
824 11 -229
407 179 -884
449 211 563
737 555 383
630 486 568
638 686 17
797 323 -822
426 612 -774
335 873 489
548 154 117
317 264 408
295 16 637
441 241 185
519 60 -901
487 231 -965
850 408 -212
304 813 -108
641 904 -459
823 403 -338
26 506 81
70 313 99
85 736 -805
776 631 -947
599 290 -769
258 728 984
35 835 -945
323 213 -502
497 607 -704
160 453 925
341 84 986
331 58 271
315 704 -941
447 99 774
396 220 258
752 208 -468
533 492 -82
587 856 -701
18 715 142
82 492 -86
316 594 -734
365 48 -168
362 635 136
964 994
736 656 -937
196 139 145
132 375 -230
507 856 -225
396 659 -568
484 813 344
196 317 106
640 88 -1000
214 642 -295
871 242 194
878 550 -672
637 460 972
826 68 599
230 247 -632
630 451 627
904 781 149
372 726 993
676 424 245
540 26 969
333 688 381
592 315 72
725 948 -118
840 534 -938
281 642 101
343 5 762
390 446 616
624 126 -708
66 588 625
786 304 -389
475 329 -31
841 788 272
58 330 -401
739 557 361
572 561 -597
53 317 316
450 769 324
770 299 455
724 98 835
440 475 -473
677 618 183
446 32 -56
173 88 -927
734 253 891
111 444 866
381 225 988
174 513 714
621 59 243
767 92 173
396 894 851
175 842 -558
656 881 -172
913 398 -30
50 387 285
791 623 889
245 684 613
755 875 619
727 479 904
718 744 828
597 601 49
503 747 870
408 749 339
370 728 -920
34 644 -403
935 422 -703
128 784 293
91 708 588
238 848 -794
9 887 47
402 735 28
535 344 254
667 81 -150
468 164 835
760 79 574
585 691 619
847 680 -35
485 658 458
898 507 -292
590 914 349
392 477 -443
83 904 -184
574 954 -414
479 327 909
936 549 33
589 667 766
666 58 -382
172 918 919
356 18 -581
893 195 766
867 321 -541
767 234 322
794 210 635
360 533 703
538 176 419
170 892 -284
726 290 302
365 38 847
657 531 -183
370 467 841
543 353 783
390 913 587
809 940 -733
505 801 373
227 855 -882
511 486 -469
518 609 733
166 130 322
202 400 774
850 209 -716
942 873 -712
291 433 -458
273 521 -321
165 414 -229
937 47 -467
591 749 -760
899 656 637
605 416 -957
317 146 598
177 567 -555
114 304 -933
332 246 689
117 792 826
74 19 -137
954 162 -87
273 17 106
42 958 -31
645 648 -125
769 458 -684
652 252 -684
530 287 -766
213 556 429
366 154 -375
23 245 -926
222 129 -93
273 422 262
420 201 333
589 184 302
500 77 -361
695 796 404
217 676 -428
590 482 150
135 589 632
934 355 -291
499 945 741
122 694 718
848 269 -791
745 821 -814
94 219 -296
393 442 694
647 216 -827
601 613 -141
392 230 600
188 41 -608
481 332 -844
280 64 176
930 863 -485
891 945 -277
764 2 711
413 405 -289
96 745 523
352 868 847
836 776 -914
457 594 876
441 213 -316
151 250 620
162 121 -473
577 109 434
62 249 -868
184 719 -149
66 235 243
435 822 -910
789 20 631
337 812 849
343 580 -382
455 103 -22
228 542 377
490 343 -12
932 421 567
605 491 972
211 156 -759
374 73 -95
320 658 902
317 116 705
454 436 -673
343 825 58
79 284 220
787 612 426
786 219 24
928 238 413
416 270 554
405 396 190
755 507 658
217 437 855
522 195 4
949 609 24
112 854 521
279 786 -436
344 780 66
808 439 890
86 653 -299
31 6 -840
316 408 -53
480 552 784
